8,10000,12
4.41201324314826,2.8175978710118903,1.7663364862120723,5.328476066011225,-1.2619575968533203,-5.691569026263821,-3.4689567480193126,3.1064839434983567,-1
6.267525779108359,1.4883119090601893,4.018340104990954,-4.154481405987458,-4.772315543306603,3.9657103722242457,-2.308184982575656,-3.0598546340848376,-1
1.4426916417316349,5.376094244090963,0.7163474756485888,1.9096310950147206,-6.238626765842741,-4.764426773197816,-6.6197463235059235,0.1748166321689375,-1
0.5957060270788004,-0.7428293587499439,3.8528261650641094,0.41517051911479985,-10.1074382728849,-2.28074030898036,1.2233467405088971,-3.4115065848441866,-1
2.480189039137196,0.3301921489679378,-2.537154018319886,5.162856683970271,-5.264631603239947,-4.765147491619173,1.4533644671634214,-0.6910329132935358,-1
6.24496729941932,-2.6493950539871127,1.0106935966300723,1.615188141633813,-4.4933695707389445,-3.632461576376299,0.5278564371780048,-6.44700446088621,-1
-4.254642945271828,2.2945169449937772,0.44628932416074285,1.6441476391834895,6.050799079570451,2.7426688931699905,3.311176062218393,-6.669190301911756,1
5.226691477576984,-0.1419359055033862,-2.99313665680695,3.202627445916492,-6.614710963887135,-5.751005243910636,-1.512749551036232,-0.4103170320846008,-1
1.0598762635647638,4.843037680579687,0.7923568527846321,-2.250877661230332,8.820779638521309,3.6779536465091542,0.29889636220144933,-1.4049117730584486,1
1.94479096076231,3.5084117380165294,-0.2525702979930795,-7.391944290783588,-2.350143879990873,-4.412733184419094,-2.3861766620747087,-5.691023415959412,-1
-3.9313779547196495,-2.2517489378373163,-5.3676356431283585,0.3797087874002303,-0.3709409301274871,1.2917904269348837,3.4120025397155684,-2.309122596564908,1
1.9466199609862533,0.4822811722389213,3.454492395775807,6.526977069996285,-0.5922847742623034,2.221013641332833,-7.246056757379491,4.692503143332486,-1
0.12527606322708706,1.392577753936795,-0.7939268488744382,-0.3408951908081024,-2.968795466743913,8.451819178203678,4.648969487820586,1.8132499956169212,1
-1.943305947864502,-5.467446032922425,1.7894921532206638,-7.904767165186879,5.214605156398183,0.6203278845684679,-1.6921927376878232,-3.595116289229326,1
